monitor_point_code,monitor_point_name,province_name,city_name,county_name,monitor_point_type,scale,warning_level,longitude,latitude,threaten_population,threaten_residents,threaten_assets,avg_slope,lithology,induce_factors,current_status,is_hidden_danger
621222010576,堡子坝镇八字河村南侧,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.650632,33.110192,75.0,0.0,840.0,,,"地震,降雨,人为因素",,0
621222010584,阴坪寨村滑坡,甘肃省,陇南市,文县,滑坡,未分级,红色,104.433611,33.080833,190.0,0.0,3400.0,,,"地震,降雨,人为因素",,0
621222010587,柴家山,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.896718,32.937756,143.0,0.0,1246.9,,,"地震,降雨,人为因素",,0
621222010588,柴家山,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.899178,32.934964,84.0,0.0,198.44,,,"地震,降雨,人为因素",,0
621222010593,牌坊村上关地,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.667208,33.157118,190.0,0.0,950.0,,,"地震,降雨,人为因素",,0
621222010594,堡子镇八字河村,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.64887,33.111073,125.0,0.0,1410.0,,,"地震,降雨,人为因素",,0
621222010597,堡子坝镇陶家坝清泥坡西南侧,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.615799,33.042465,150.0,0.0,1109.0,,,"地震,降雨,人为因素",,0
621222010598,关家沟村关家山西北侧,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.685239,32.97319,210.0,0.0,1563.0,,,"地震,降雨,人为因素",,0
621222010599,关家沟村关家山西南侧,甘肃省,陇南市,文县,滑坡,未分级,橙色,104.682641,32.976168,90.0,0.0,260.0,,,"地震,降雨,人为因素",,0
621222010602,张家沟社东侧,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.700257,32.942564,64.0,0.0,875.44,,,"地震,降雨,人为因素",,0
621222010603,口头坝乡上山西村,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.853107,32.938676,170.0,0.0,1335.68,,,"地震,降雨,人为因素",,0
621222010613,下西村,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.860652,32.938798,150.0,0.0,1625.0,,,"地震,降雨,人为因素",,0
621222010615,桥头镇固正村西侧,甘肃省,陇南市,文县,滑坡,大,黄色,104.799169,33.082383,281.0,74.0,1300.0,,,降雨,,0
621222010623,桥头镇何家坝村青山湾,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.797599,33.131742,79.0,0.0,3590.0,,,"地震,降雨,人为因素",,0
621222010624,桥头镇杨家山村庙底下,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.790298,33.139488,218.0,0.0,1102.0,,,"地震,降雨,人为因素",,0
621222010625,桥头镇何家坝唐垭平东侧滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.821636,33.13597,150.0,0.0,1109.0,,,"地震,降雨,人为因素",,0
621222010626,后渠村郭家坝滑坡,甘肃省,陇南市,文县,滑坡,大,红色,105.407851,32.786322,102.0,31.0,500.0,,,降雨,,0
621222010627,强坝村谢家坪滑坡,甘肃省,陇南市,文县,滑坡,大,红色,105.372577,32.772644,150.0,45.0,700.0,,,降雨,,0
621222010628,凡昌村滑坡,甘肃省,陇南市,文县,滑坡,大,未定级,104.733716,32.933238,580.0,170.0,2800.0,,,降雨,,0
621222010629,强曲村滑坡,甘肃省,陇南市,文县,滑坡,大,红色,104.490427,32.924625,100.0,35.0,500.0,,,降雨,,0
621222010630,石鸡坝村剪子坪1号滑坡,甘肃省,陇南市,文县,滑坡,大,黄色,104.474072,33.035991,100.0,30.0,500.0,,,降雨,,0
621222010631,石鸡坝村剪子坪2号滑坡,甘肃省,陇南市,文县,滑坡,大,红色,104.477288,33.035552,200.0,60.0,980.0,,,降雨,,0
621222010633,月亮坝村张家坝滑坡,甘肃省,陇南市,文县,滑坡,大,红色,104.985811,33.1386,140.0,45.0,700.0,,,降雨,,0
621222010634,郭家坡2号滑坡,甘肃省,陇南市,文县,滑坡,大,蓝色,104.485519,33.033647,185.0,55.0,790.0,,,降雨,,0
621222010635,北街北山公园东侧滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.676305,32.9554,44.0,0.0,50.0,,,"地震,降雨,人为因素",,0
621222010637,北街北山公园东侧滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.675283,32.948891,20.0,0.0,120.0,,,降雨,,0
621222010644,岩底下社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.598831,33.044681,150.0,0.0,650.0,,,"地震,降雨,人为因素",,0
621222010645,月元社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.605814,33.040115,196.0,0.0,900.0,,,"地震,降雨,人为因素",,0
621222010650,刘家咀村一社69号西北侧滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.639703,32.956622,17.0,0.0,1300.0,,,降雨,,0
621222010651,高崖村二社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.689693,32.935361,71.0,0.0,175.0,,,"地震,降雨,人为因素",,0
621222010652,韩家坝大沟右侧滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.684364,32.938537,55.0,0.0,111.8,,,"地震,人为因素,降雨",,0
621222010659,柳家村滑坡,甘肃省,陇南市,文县,滑坡,未分级,黄色,104.913105,32.940239,33.0,0.0,326.57,,,"地震,降雨,人为因素",,0
621222010660,伊家磨村一社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.906111,33.128056,170.0,0.0,1000.0,,,"地震,降雨,人为因素",,0
621222010661,尖脉村1社滑坡,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.876983,33.22093,127.0,0.0,880.0,,,"地震,降雨,人为因素",,0
621222010662,尖脉村2社滑坡,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.874913,33.226602,300.0,0.0,1200.0,,,"地震,降雨,人为因素",,0
621222010665,李家河3社南侧滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.851667,33.158611,67.0,0.0,844.58,,,"地震,降雨,人为因素",,0
621222010666,元头村3社居民区滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.861111,33.150556,98.0,0.0,60.0,,,"地震,降雨,人为因素",,0
621222010686,吊虎崖滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.837809,33.058623,156.0,0.0,300.0,,,"地震,降雨,人为因素",,0
621222010691,小石湾社滑坡,甘肃省,陇南市,文县,滑坡,未分级,红色,104.741564,32.839375,53.0,0.0,700.0,,,"地震,降雨,人为因素",,0
621222010692,大石湾社滑坡,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.905108,32.845797,70.0,0.0,600.0,,,"地震,降雨,人为因素",,0
621222010701,梨树干一号滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.979542,33.057574,68.0,0.0,100.0,,,"地震,降雨,人为因素",,0
621222010703,梨树干三号滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.976919,33.060852,62.0,0.0,45.15,,,"地震,降雨,人为因素",,0
621222010711,红岩村滑坡,甘肃省,陇南市,文县,滑坡,未分级,红色,104.969931,33.172801,150.0,0.0,1000.0,,,"地震,降雨,人为因素",,0
621222010715,红岩村红上社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.961255,33.178069,32.0,0.0,95.0,,,"地震,降雨,人为因素",,0
621222010717,石坊镇槐树村四社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.649722,33.005278,38.0,0.0,5.0,,,"地震,降雨,人为因素",,0
621222010719,张家沟4社滑坡,甘肃省,陇南市,文县,滑坡,未分级,黄色,104.495778,33.131861,80.0,0.0,300.0,,,"地震,降雨,人为因素",,0
621222010720,温家沟滑坡,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.468889,33.059444,321.0,0.0,1200.0,,,"地震,降雨,人为因素",,0
621222010721,新关村庙坡滑坡,甘肃省,陇南市,文县,滑坡,未分级,蓝色,104.463336,33.030033,30.0,0.0,157.0,,,"地震,降雨,人为因素",,0
621222010729,王家山社滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,105.155506,32.787833,62.0,0.0,800.0,,,"地震,降雨,人为因素",,0
621222010734,坪里滑坡,甘肃省,陇南市,文县,滑坡,未分级,黄色,105.297778,32.781111,31.0,0.0,98.0,,,"地震,降雨,人为因素",,0
621222010736,郭家坝滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,105.409722,32.786389,87.0,0.0,1500.0,,,"地震,降雨,人为因素",,0
621222010742,九原村松平社门底滑坡,甘肃省,陇南市,文县,滑坡,未分级,未定级,104.826522,33.256044,120.0,0.0,800.0,,,"地震,降雨,人为因素",,0
621222020188,甘肃明珠矿业厂区东北侧,甘肃省,陇南市,文县,崩塌,未分级,未定级,104.656112,32.965086,80.0,0.0,3200.0,,,"地震,降雨,人为因素",,0
621222020209,白水江宾馆后侧崩塌,甘肃省,陇南市,文县,崩塌,未分级,蓝色,104.674444,32.940555,54.0,0.0,724.0,,,"地震,降雨,人为因素",,0
621222020210,大西元村西200m,甘肃省,陇南市,文县,崩塌,未分级,蓝色,104.659722,32.956667,58.0,0.0,207.0,,,"地震,降雨,人为因素",,0
621222020229,沟底下村崩塌,甘肃省,陇南市,文县,崩塌,未分级,未定级,104.909505,33.151147,90.0,0.0,450.0,,,"地震,降雨,人为因素",,0
621222020230,坪上村崩塌,甘肃省,陇南市,文县,崩塌,未分级,未定级,104.814944,33.077083,4.0,0.0,30.0,,,"地震,降雨,人为因素",,0
621222020233,为头村上坪社崩塌,甘肃省,陇南市,文县,崩塌,未分级,未定级,104.78615,33.123928,65.0,0.0,30.0,,,"地震,降雨,人为因素",,0
621222030296,玉垒乡黄路村王家沟,甘肃省,陇南市,文县,泥石流,未分级,未定级,105.172694,32.791861,268.0,0.0,530.0,,,"地震,降雨,人为因素",,0
621222030298,白龙口李家石沟无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,未定级,105.147314,32.8189,65.0,0.0,347.0,,,"地震,降雨,人为因素",,0
621222030301,大山村琵琶沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,105.13135,32.846594,60.0,0.0,200.0,,,"地震,降雨,人为因素",,0
621222030307,桥头镇刘家沟村刘家沟泥石流,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.817194,33.106333,185.0,0.0,387.0,,,降雨,,0
621222030339,石坊镇邓草坝村山水沟,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.539783,33.011436,100.0,0.0,1469.25,,,"地震,降雨,人为因素",,0
621222030343,中庙镇邓槽沟,甘肃省,陇南市,文县,泥石流,未分级,未定级,105.345833,32.772472,41.0,0.0,100.0,,,"地震,降雨,人为因素",,0
621222030347,尚德镇页头坝村沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.8595,32.850814,400.0,0.0,200.0,,,"地震,降雨,人为因素",,0
621222030349,坡上沟,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.886583,32.850128,200.0,0.0,1000.0,,,"地震,降雨,人为因素",,0
621222030350,下任家坝村无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.871575,32.873181,100.0,0.0,1300.0,,,"地震,降雨,人为因素",,0
621222030364, 圆茈头村砖厂东50m泥石流,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.718083,32.934713,60.0,0.0,150.0,,,"地震,降雨,人为因素",,0
621222030373,脚湾里无名沟谷  ,甘肃省,陇南市,文县,泥石流,未分级,蓝色,105.411631,32.762178,40.0,0.0,170.0,,,"地震,降雨,人为因素",,0
621222030376,尚德镇金口坝村北侧无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.905108,32.845797,174.0,0.0,650.0,,,"地震,降雨,人为因素",,0
621222030377,尚德镇大中山村无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.891444,32.843722,130.0,0.0,836.7,,,"地震,降雨,人为因素",,0
621222030387,石坊镇下柳元村西南侧无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.542266,33.001652,45.0,0.0,140.0,,,"地震,降雨,人为因素",,0
621222030423,临江镇蒋家湾村无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.916777,33.060083,95.0,0.0,550.0,,,"降雨,地震,人为因素",,0
621222030432,石鸡坝镇薛堡寨村南侧800m无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.452175,32.998044,36.0,0.0,100.0,,,"地震,降雨,人为因素",,0
621222030438,丹堡镇梁家坪村蒲地沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.731228,32.845883,124.0,0.0,265.0,,,"地震,降雨,人为因素",,0
621222030439,丹堡镇梁家坪村连沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.719808,32.842255,74.0,0.0,240.0,,,"地震,降雨,人为因素",,0
621222030447,丹堡镇马唐家村大山沟,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.694064,32.856442,34.0,0.0,95.0,,,"地震,降雨,人为因素",,0
621222030448,丹堡镇张家坪村西侧,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.675789,32.873678,46.0,0.0,180.0,,,"地震,降雨,人为因素",,0
621222030449,丹堡镇上丹村王方沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.667736,32.876294,216.0,0.0,1095.0,,,"地震,降雨,人为因素",,0
621222030498,坪里村坪里小学北侧无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,未定级,105.293278,32.779611,109.0,0.0,175.0,,,"地震,降雨,人为因素",,0
621222030500,丹堡镇纸坊村西侧纸坊沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.788583,32.862669,94.0,0.0,320.0,,,"地震,降雨,人为因素",,0
621222030502,丹堡镇昌家坪村小学西侧无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.750288,32.864138,60.0,0.0,280.0,,,"地震,降雨,人为因素",,0
621222030503,丹堡镇吕家坪村鲁班沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.736464,32.856975,74.0,0.0,320.0,,,"地震,降雨,人为因素",,0
621222030505,坪里村跌洞沟,甘肃省,陇南市,文县,泥石流,未分级,未定级,105.294194,32.786222,46.0,0.0,150.0,,,"地震,降雨,人为因素",,0
621222030507,玉垒乡徐家村寨北侧无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,未定级,105.1003,32.824222,64.0,0.0,305.0,,,"地震,降雨,人为因素",,0
621222030510,尚德镇曹字头无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.917694,32.839439,140.0,0.0,481.6,,,"地震,降雨,人为因素",,0
621222030526,石鸡坝镇新关村西北侧无名沟谷,甘肃省,陇南市,文县,泥石流,未分级,黄色,104.457611,33.032111,160.0,0.0,1591.0,,,"地震,降雨,人为因素",,0
621222030541,丹堡镇吕家坪村峡沟,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.732547,32.857136,182.0,0.0,680.0,,,"地震,降雨,人为因素",,0
621222030551,刚刚沟泥石流,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.642223,32.968961,120.0,0.0,900.0,,,降雨,,0
621222030569,中山水渠泥石流,甘肃省,陇南市,文县,泥石流,未分级,蓝色,104.778242,32.891917,155.0,0.0,2000.0,,,"地震,降雨,人为因素",,0
621222030570,上山水渠泥石流,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.782402,32.888,140.0,0.0,650.0,,,"地震,降雨,人为因素",,0
621222030575,小湾沟泥石流,甘肃省,陇南市,文县,泥石流,未分级,红色,104.927902,33.117777,17.0,0.0,60.0,,,"降雨,人为因素,地震",,0
621222030576,宗家坪沟泥石流,甘肃省,陇南市,文县,泥石流,未分级,未定级,104.935291,33.116038,12.0,0.0,60.0,,,"降雨,地震,人为因素",,0
621222030577,中庙强坝干沟泥石流,甘肃省,陇南市,文县,泥石流,未分级,蓝色,105.359166,32.775138,80.0,0.0,400.0,,,降雨,,0
621223000003,赵家山村不稳定斜坡1#（滑坡）,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.526493,33.902449,30.0,0.0,296.0,,,"降雨,人为因素",,0
621223000004,赵家山村不稳定斜坡2#（滑坡）,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.534,33.900028,155.0,0.0,1697.0,,,"降雨,人为因素",,0
621223010094,远巩滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,橙色,104.652657,33.654906,957.0,0.0,3820.0,,,"地震,降雨,加载",,0
621223010098,咀上滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.372778,34.137778,90.0,0.0,200.0,,,"降雨,人为因素",,0
621223010100,下藏社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.370315,34.102697,311.0,0.0,157.0,,,"降雨,人为因素",,0
621223010102,雅园村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.553528,33.61566,1100.0,0.0,2000.0,,,"降雨,人为因素",,0
621223010107,下马家滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,黄色,104.693901,33.97134,167.0,0.0,1000.0,,,"地震,降雨",,0
621223010108,董家社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.702341,33.97207,97.0,0.0,440.0,,,"地震,降雨",,0
621223010109,而信滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.344444,34.040833,373.0,0.0,2300.0,,,"降雨,人为因素",,0
621223010119,岭背后滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.521564,33.719583,133.0,0.0,110.0,,,"降雨,人为因素",,0
621223010122,化马村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.531503,33.742092,64.0,0.0,680.0,,,"降雨,人为因素",,0
621223010123,关庙山滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.551111,33.770556,456.0,0.0,500.0,,,"降雨,人为因素",,0
621223010124,将台村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.412207,34.125012,371.0,0.0,1294.0,,,"降雨,人为因素",,0
621223010125,罗沙村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.405895,34.104563,625.0,0.0,1510.0,,,"降雨,人为因素",,0
621223010126,罗沙村2#滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.414167,34.104722,93.0,0.0,240.0,,,"降雨,人为因素",,0
621223010127,田麻村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.441502,34.122537,58.0,0.0,122.0,,,"地震,降雨,加载",,0
621223010129,下巴山滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.405306,34.093056,520.0,0.0,1600.0,,,"降雨,人为因素",,0
621223010132,仇家山滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.533641,33.775751,85.0,0.0,1600.0,,,"降雨,人为因素",,0
621223010134,石窝滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.38596,34.088819,187.0,0.0,135.0,,,"降雨,人为因素",,0
621223010135,庄子上滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.382724,34.081746,65.0,0.0,260.0,,,"地震,降雨,加载",,0
621223010139,邓邓桥社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.545732,33.85864,179.0,0.0,248.0,,,"降雨,人为因素",,0
621223010140,王家庄滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.566111,33.865,486.0,0.0,476.0,,,"降雨,人为因素",,0
621223010142,扎西滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.32765,34.10001,159.0,0.0,960.0,,,"地震,降雨,加载",,0
621223010143,扎尕滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,橙色,104.368427,34.180536,275.0,0.0,1260.0,,,"降雨,人为因素",,0
621223010145,坑里滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.385926,34.183175,231.0,0.0,229.0,,,"降雨,人为因素",,0
621223010147,蔡江头滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.521895,33.940496,6000.0,0.0,200.0,,,"降雨,人为因素",,0
621223010150,杈家二社滑坡(可王里滑坡),甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.456377,34.003496,130.0,0.0,600.0,,,"降雨,人为因素",,0
621223010152,杈家三社滑坡(野狐子滑坡),甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.459736,34.026033,147.0,0.0,132.0,,,"降雨,人为因素",,0
621223010155,范家那滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.674835,33.691294,289.0,0.0,1300.0,,,"地震,降雨,加载",,0
621223010156,胡麻地里滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.669637,33.691325,71.0,0.0,320.0,,,"地震,降雨,加载",,0
621223010157,秋林滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.665866,33.660127,648.0,0.0,2600.0,,,"地震,降雨,加载",,0
621223010159,老树川滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.461561,33.998439,119.0,0.0,126.0,,,"降雨,人为因素",,0
621223010166,叶扎村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.17232,34.293314,34.0,0.0,100.0,,,"降雨,人为因素",,0
621223010167,别竜沟1号滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.171099,34.327475,65.0,0.0,200.0,,,"降雨,人为因素",,0
621223010168,别竜沟2号滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.171561,34.331041,63.0,0.0,120.0,,,"降雨,人为因素",,0
621223010169,别竜沟3号滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.172631,34.329892,32.0,0.0,100.0,,,"降雨,人为因素",,0
621223010170,树上滑坡（8.14加剧形成泥石流）,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.193044,34.2975,675.0,0.0,2775.0,,,"降雨,人为因素",,0
621223010171,树下滑坡（8.14加剧形成泥流）,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.200203,34.299978,593.0,0.0,2300.0,,,"降雨,人为因素",,0
621223010176,罗家村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.398107,34.106188,133.0,0.0,680.0,,,"降雨,人为因素",,0
621223010177,大河坝沟滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.434175,33.996547,206.0,0.0,550.0,,,"降雨,人为因素",,0
621223010178,临江铺滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.531582,33.93295,1300.0,0.0,5000.0,,,"降雨,人为因素",,0
621223010181,沟门前滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.587139,33.629417,580.0,0.0,680.0,,,"降雨,人为因素",,0
621223010182,峡前滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.592454,33.664077,576.0,0.0,588.0,,,"降雨,人为因素",,0
621223010184,中拉子滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.310377,34.321854,150.0,0.0,1200.0,,,"降雨,人为因素",,0
621223010185,大舍村滑坡群,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.30765,34.221944,600.0,0.0,1600.0,,,"降雨,人为因素",,0
621223010191,撮布沟滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.199994,34.215361,20.0,0.0,180.0,,,"地震,降雨,人为因素",,0
621223010194,奤治村村委会南侧滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.366747,34.248688,85.0,0.0,600.0,,,"地震,降雨,人为因素",,0
621223010197,西固村三社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.1882,34.261011,40.0,0.0,230.0,,,"降雨,人为因素",,0
621223010198,粗路村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.14175,34.275,185.0,0.0,720.0,,,"降雨,人为因素",,0
621223010199,别竜沟村红崖沟三、四、五社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.187439,34.323872,180.0,0.0,360.0,,,"降雨,人为因素",,0
621223010200,大卦村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.245667,34.241031,436.0,0.0,460.0,,,"降雨,人为因素",,0
621223010201,吉家湾村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.255891,34.245544,25.0,0.0,160.0,,,"地震,降雨,人为因素",,0
621223010202,茹树沟村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.17854,34.102275,260.0,0.0,1300.0,,,"降雨,人为因素",,0
621223010203,竜哈村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.247361,34.325022,133.0,0.0,680.0,,,"降雨,人为因素",,0
621223010204,下拉村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.321174,34.320154,60.0,0.0,160.0,,,"地震,降雨,加载",,0
621223010205,扎固村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.329883,34.332388,80.0,0.0,400.0,,,"地震,降雨,人为因素",,0
621223010206,八马场村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.400169,34.313233,33.0,0.0,300.0,,,"地震,降雨,人为因素",,0
621223010207,中堡子村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.29474,34.23239,245.0,0.0,700.0,,,"降雨,人为因素",,0
621223010208,寺巴村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.311056,34.223139,58.0,0.0,70.0,,,"降雨,人为因素",,0
621223010209,菜子沟村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.352282,34.204958,80.0,0.0,500.0,,,"降雨,人为因素",,0
621223010211,同寨村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.364167,34.149444,103.0,0.0,124.0,,,"降雨,人为因素",,0
621223010212,新城子村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.448836,34.010244,30.0,0.0,350.0,,,"降雨,人为因素",,0
621223010215,阴山沟村石家峪社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.621943,33.792146,231.0,0.0,1150.0,,,"地震,降雨,加载",,0
621223010217,麻家村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,黄色,104.6102,34.036634,124.0,0.0,560.0,,,"地震,降雨,加载",,0
621223010220,罗家沟张地山滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.735379,33.857156,69.0,0.0,400.0,,,"地震,降雨,加载",,0
621223010222,沙坝村新农村安置点滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.659687,34.020667,238.0,0.0,1080.0,,,"地震,降雨,加载",,0
621223010223,石家山社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.710485,33.978209,57.0,0.0,360.0,,,"地震,降雨,加载",,0
621223010225,尚家湾村仲家庄社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,蓝色,104.58341,34.045818,212.0,0.0,900.0,,,"地震,降雨,加载",,0
621223010226,山背村滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,未定级,104.553202,33.74705,107.0,0.0,1000.0,,,"降雨,人为因素",,0
621223010227,庞家乡竜哈村2、3社滑坡,甘肃省,陇南市,宕昌县,滑坡,未分级,红色,104.250759,34.324315,350.0,0.0,3560.0,,,"降雨,人为因素",,0
